Z=0.018120 Y=0.266240 OS=0.20 l/Hp=1.743201 [Fe/H]=    0.000 [Alpha/Fe]= 0.00
  M/Msun     logT  logL/Ls   logg    Mv     U-B    B-V    V-R    V-I    V-J    V-H    V-K    V-L    V-M     #(x=-1)    #(x=1.35)    #(x=3)
 0.9841958  3.5898  2.3858  1.3565 -0.021  1.766  1.517  0.902  1.720  2.767  3.570  3.743  3.876  4.552  3.7924E-02  1.7155E-02  8.6613E-03
 0.9842128  3.5875  2.4160  1.3171 -0.053  1.784  1.531  0.915  1.755  2.814  3.625  3.802  3.937  4.623  3.3377E-02  1.5097E-02  7.6222E-03
 0.9842292  3.5853  2.4457  1.2784 -0.085  1.802  1.545  0.928  1.789  2.861  3.679  3.861  3.999  4.694  3.1100E-02  1.4067E-02  7.1017E-03
 0.9842439  3.5830  2.4743  1.2406 -0.108  1.817  1.556  0.940  1.826  2.915  3.739  3.926  4.066  4.771  2.8808E-02  1.3030E-02  6.5781E-03
 0.9842580  3.5807  2.5024  1.2034 -0.130  1.832  1.566  0.952  1.863  2.969  3.799  3.990  4.134  4.848  2.6760E-02  1.2103E-02  6.1100E-03
 0.9842707  3.5784  2.5295  1.1670 -0.143  1.842  1.574  0.961  1.903  3.030  3.866  4.062  4.208  4.930  2.4914E-02  1.1268E-02  5.6883E-03
 0.9842829  3.5761  2.5563  1.1312 -0.154  1.851  1.582  0.971  1.942  3.091  3.933  4.133  4.282  5.012  2.3542E-02  1.0647E-02  5.3747E-03
 0.9842942  3.5738  2.5822  1.0961 -0.157  1.854  1.588  0.978  1.984  3.160  4.007  4.211  4.364  5.099  2.2030E-02  9.9629E-03  5.0292E-03
 0.9843049  3.5716  2.6077  1.0617 -0.156  1.855  1.594  0.986  2.027  3.231  4.084  4.291  4.448  5.187  2.0696E-02  9.3595E-03  4.7246E-03
 0.9843149  3.5693  2.6325  1.0279 -0.148  1.852  1.599  0.993  2.071  3.308  4.165  4.376  4.536  5.279  1.9269E-02  8.7141E-03  4.3987E-03
 0.9843242  3.5671  2.6568  0.9947 -0.135  1.845  1.604  0.999  2.116  3.388  4.250  4.465  4.629  5.374  1.8272E-02  8.2628E-03  4.1708E-03
 0.9843332  3.5649  2.6807  0.9621 -0.120  1.836  1.608  1.005  2.163  3.470  4.336  4.555  4.722  5.470  1.7137E-02  7.7493E-03  3.9116E-03
 0.9843414  3.5627  2.7039  0.9300 -0.097  1.823  1.612  1.011  2.211  3.556  4.427  4.650  4.820  5.572  1.6081E-02  7.2716E-03  3.6704E-03
 0.9843493  3.5605  2.7268  0.8985 -0.075  1.809  1.616  1.017  2.260  3.642  4.517  4.743  4.917  5.672  1.5275E-02  6.9073E-03  3.4865E-03
 0.9843566  3.5584  2.7492  0.8675 -0.049  1.793  1.620  1.024  2.310  3.729  4.609  4.839  5.016  5.778  1.4423E-02  6.5217E-03  3.2918E-03
 0.9843637  3.5563  2.7712  0.8369 -0.023  1.776  1.623  1.030  2.360  3.815  4.700  4.933  5.114  5.883  1.3832E-02  6.2544E-03  3.1568E-03
 0.9843705  3.5542  2.7928  0.8069  0.003  1.759  1.626  1.037  2.410  3.901  4.790  5.027  5.211  5.988  1.2868E-02  5.8182E-03  2.9367E-03
 0.9843766  3.5521  2.8139  0.7775  0.029  1.741  1.629  1.044  2.459  3.985  4.879  5.120  5.307  6.096  1.2152E-02  5.4944E-03  2.7732E-03
 0.9843826  3.5500  2.8346  0.7484  0.055  1.723  1.632  1.050  2.507  4.069  4.967  5.212  5.402  6.203  1.1541E-02  5.2184E-03  2.6339E-03
 0.9843881  3.5479  2.8548  0.7200  0.082  1.704  1.633  1.058  2.557  4.152  5.055  5.304  5.497  6.323  1.0806E-02  4.8857E-03  2.4659E-03
 0.9843934  3.5459  2.8746  0.6921  0.110  1.686  1.633  1.065  2.607  4.234  5.143  5.396  5.592  6.446  1.0445E-02  4.7226E-03  2.3836E-03
 0.9843986  3.5439  2.8940  0.6645  0.139  1.666  1.633  1.073  2.657  4.317  5.230  5.488  5.686  6.573  9.8287E-03  4.4439E-03  2.2429E-03
 0.9844032  3.5418  2.9128  0.6376  0.174  1.637  1.626  1.082  2.711  4.403  5.321  5.586  5.786  6.730  9.2949E-03  4.2025E-03  2.1210E-03
 0.9844079  3.5398  2.9314  0.6110  0.208  1.608  1.620  1.091  2.765  4.489  5.411  5.682  5.884  6.886  8.9902E-03  4.0647E-03  2.0514E-03
 0.9844122  3.5379  2.9496  0.5849  0.244  1.575  1.610  1.101  2.817  4.575  5.500  5.778  5.982  7.042  8.3471E-03  3.7739E-03  1.9047E-03
 0.9844162  3.5359  2.9672  0.5594  0.283  1.536  1.595  1.110  2.870  4.662  5.591  5.875  6.082  7.201  7.9340E-03  3.5871E-03  1.8104E-03
 0.9844202  3.5339  2.9846  0.5342  0.320  1.497  1.580  1.120  2.921  4.748  5.679  5.971  6.180  7.358  7.7468E-03  3.5024E-03  1.7676E-03
 0.9844240  3.5320  3.0018  0.5094  0.357  1.458  1.567  1.129  2.969  4.832  5.766  6.064  6.275  7.498  7.4006E-03  3.3459E-03  1.6886E-03
 0.9844276  3.5301  3.0186  0.4849  0.396  1.419  1.555  1.139  3.015  4.917  5.853  6.157  6.370  7.620  7.1580E-03  3.2362E-03  1.6332E-03
 0.9844311  3.5282  3.0352  0.4608  0.433  1.380  1.543  1.148  3.059  4.999  5.937  6.248  6.463  7.740  6.9581E-03  3.1457E-03  1.5876E-03
 0.9844345  3.5264  3.0515  0.4370  0.470  1.344  1.531  1.158  3.100  5.082  6.022  6.338  6.555  7.851  6.7327E-03  3.0438E-03  1.5362E-03
 0.9844378  3.5245  3.0677  0.4135  0.510  1.311  1.521  1.170  3.141  5.166  6.108  6.430  6.650  7.952  6.5629E-03  2.9670E-03  1.4974E-03
 0.9844411  3.5227  3.0837  0.3904  0.547  1.278  1.510  1.181  3.179  5.248  6.191  6.519  6.741  8.051  6.3141E-03  2.8545E-03  1.4406E-03
 0.9844442  3.5210  3.0994  0.3675  0.585  1.246  1.500  1.193  3.216  5.328  6.274  6.606  6.831  8.148  5.9654E-03  2.6969E-03  1.3610E-03
 0.9844471  3.5192  3.1150  0.3450  0.626  1.216  1.492  1.208  3.255  5.412  6.360  6.696  6.922  8.246  5.7310E-03  2.5909E-03  1.3075E-03
 0.9844499  3.5175  3.1304  0.3227  0.666  1.185  1.484  1.222  3.292  5.494  6.444  6.784  7.012  8.344  5.5785E-03  2.5219E-03  1.2727E-03
 0.9844526  3.5158  3.1455  0.3008  0.704  1.154  1.474  1.235  3.326  5.574  6.526  6.870  7.100  8.442  5.4270E-03  2.4534E-03  1.2382E-03
 0.9844553  3.5141  3.1604  0.2791  0.744  1.123  1.467  1.253  3.364  5.654  6.608  6.956  7.186  8.541  5.3352E-03  2.4119E-03  1.2172E-03
 0.9844580  3.5124  3.1751  0.2577  0.784  1.091  1.460  1.270  3.401  5.734  6.690  7.040  7.272  8.641  5.2787E-03  2.3863E-03  1.2043E-03
 0.9844606  3.5108  3.1897  0.2366  0.823  1.058  1.450  1.284  3.439  5.814  6.771  7.124  7.357  8.742  5.1495E-03  2.3279E-03  1.1748E-03
 0.9844631  3.5091  3.2036  0.2161  0.865  1.022  1.441  1.301  3.477  5.893  6.853  7.208  7.443  8.846  4.9195E-03  2.2239E-03  1.1223E-03
 0.9844655  3.5075  3.2169  0.1961  0.909  0.984  1.434  1.320  3.515  5.973  6.935  7.293  7.529  8.952  4.6272E-03  2.0918E-03  1.0556E-03
 0.9844677  3.5058  3.2296  0.1767  0.955  0.944  1.426  1.342  3.554  6.055  7.019  7.379  7.616  9.057  4.4285E-03  2.0020E-03  1.0103E-03
 0.9844699  3.5041  3.2422  0.1575  1.002  0.905  1.418  1.364  3.594  6.136  7.102  7.465  7.703  9.162  4.1741E-03  1.8869E-03  9.5225E-04
 0.9844719  3.5024  3.2534  0.1394  1.053  0.861  1.412  1.389  3.630  6.218  7.186  7.552  7.792  9.271  3.9233E-03  1.7736E-03  8.9502E-04
 0.9844739  3.5007  3.2644  0.1216  1.107  0.819  1.408  1.418  3.670  6.302  7.272  7.641  7.882  9.377  3.8744E-03  1.7514E-03  8.8386E-04
 0.9844758  3.4990  3.2752  0.1040  1.161  0.778  1.405  1.447  3.710  6.387  7.358  7.730  7.974  9.481  3.8297E-03  1.7312E-03  8.7366E-04
 0.9844777  3.4974  3.2860  0.0866  1.214  0.739  1.402  1.476  3.749  6.469  7.442  7.817  8.062  9.583  3.7718E-03  1.7050E-03  8.6043E-04
 0.9844796  3.4957  3.2967  0.0693  1.258  0.701  1.400  1.503  3.783  6.542  7.516  7.894  8.142  9.676  3.7099E-03  1.6770E-03  8.4630E-04
 0.9844814  3.4941  3.3073  0.0523  1.304  0.664  1.400  1.532  3.820  6.617  7.592  7.973  8.223  9.768  3.6581E-03  1.6536E-03  8.3448E-04
 0.9844832  3.4925  3.3177  0.0355  1.350  0.629  1.399  1.562  3.857  6.691  7.667  8.051  8.304  9.859  3.6128E-03  1.6331E-03  8.2414E-04
 0.9844850  3.4909  3.3280  0.0189  1.393  0.595  1.399  1.589  3.892  6.762  7.739  8.126  8.382  9.946  3.6054E-03  1.6298E-03  8.2245E-04
 0.9844868  3.4894  3.3384  0.0024  1.426  0.565  1.400  1.614  3.923  6.823  7.800  8.190  8.448 10.021  3.6092E-03  1.6315E-03  8.2330E-04
 0.9844886  3.4879  3.3486 -0.0140  1.459  0.536  1.403  1.639  3.955  6.883  7.861  8.254  8.514 10.094  3.5759E-03  1.6164E-03  8.1571E-04
 0.9844904  3.4864  3.3588 -0.0301  1.491  0.508  1.405  1.664  3.986  6.943  7.921  8.317  8.578 10.167  3.5325E-03  1.5968E-03  8.0580E-04
 0.9844922  3.4849  3.3689 -0.0461  1.523  0.480  1.407  1.689  4.016  7.002  7.980  8.379  8.643 10.239  1.7555E-03  7.9354E-04  4.0045E-04

age(Gyr)=14.000 140 points
 0.4000000  3.4653 -1.9087  4.7617 12.834  1.373  1.771  1.525  3.359  5.246  5.843  6.186  6.488  7.389  1.0840E+01  4.0046E+01  8.8336E+01
 0.4108405  3.4751 -1.8575  4.7613 12.490  1.320  1.716  1.447  3.214  5.015  5.611  5.937  6.220  7.114  2.1649E+01  7.6322E+01  1.6294E+02
 0.4216493  3.4849 -1.8065  4.7608 12.148  1.270  1.660  1.371  3.069  4.784  5.381  5.689  5.952  6.838  2.1516E+01  7.1368E+01  1.4598E+02
 0.4323567  3.4947 -1.7558  4.7601 11.808  1.233  1.602  1.297  2.922  4.555  5.157  5.443  5.687  6.551  2.1395E+01  6.6897E+01  1.3128E+02
 0.4430445  3.5044 -1.7052  4.7592 11.471  1.192  1.549  1.227  2.775  4.324  4.935  5.201  5.428  6.273  2.1337E+01  6.2994E+01  1.1873E+02
 0.4536934  3.5142 -1.6546  4.7581 11.141  1.143  1.505  1.168  2.635  4.088  4.710  4.959  5.169  6.008  2.1258E+01  5.9354E+01  1.0757E+02
 0.4643026  3.5239 -1.6042  4.7567 10.801  1.110  1.484  1.113  2.480  3.828  4.460  4.693  4.886  5.714  2.1178E+01  5.6005E+01  9.7703E+01
 0.4748718  3.5337 -1.5541  4.7552 10.465  1.097  1.475  1.062  2.322  3.570  4.210  4.429  4.606  5.416  2.1039E+01  5.2772E+01  8.8710E+01
 0.4853413  3.5433 -1.5042  4.7534 10.159  1.111  1.479  1.020  2.175  3.343  3.988  4.193  4.357  5.145  2.0930E+01  4.9870E+01  8.0862E+01
 0.4958015  3.5530 -1.4544  4.7515  9.866  1.133  1.485  0.981  2.033  3.132  3.781  3.972  4.124  4.889  2.3018E+01  5.2037E+01  8.1319E+01
 0.5083594  3.5623 -1.4004  4.7456  9.636  1.177  1.466  0.953  1.949  3.029  3.681  3.863  4.010  4.769  2.5436E+01  5.4337E+01  8.1604E+01
 0.5212374  3.5716 -1.3465  4.7398  9.401  1.215  1.447  0.928  1.869  2.911  3.566  3.739  3.883  4.632  2.6470E+01  5.3294E+01  7.6778E+01
 0.5348292  3.5808 -1.2929  4.7343  9.159  1.237  1.425  0.906  1.797  2.774  3.429  3.592  3.735  4.467  2.7439E+01  5.2030E+01  7.1868E+01
 0.5486767  3.5900 -1.2399  4.7291  8.921  1.253  1.401  0.884  1.727  2.637  3.291  3.444  3.586  4.298  2.7742E+01  4.9549E+01  6.5624E+01
 0.5625714  3.5992 -1.1877  4.7245  8.688  1.261  1.375  0.861  1.658  2.502  3.152  3.294  3.435  4.121  2.7797E+01  4.6815E+01  5.9497E+01
 0.5764739  3.6083 -1.1365  4.7203  8.472  1.256  1.344  0.827  1.574  2.399  3.044  3.175  3.305  3.963  2.7743E+01  4.4122E+01  5.3862E+01
 0.5903145  3.6174 -1.0859  4.7164  8.268  1.243  1.312  0.790  1.485  2.315  2.953  3.074  3.189  3.819  2.9795E+01  4.4719E+01  5.2418E+01
 0.6062692  3.6261 -1.0312  4.7080  8.063  1.222  1.279  0.752  1.400  2.244  2.873  2.985  3.088  3.693  3.4317E+01  4.8368E+01  5.4250E+01
 0.6246310  3.6343 -0.9711  4.6939  7.855  1.199  1.247  0.721  1.332  2.180  2.800  2.907  3.005  3.592  3.6999E+01  4.8720E+01  5.2097E+01
 0.6432683  3.6424 -0.9105  4.6785  7.654  1.167  1.215  0.694  1.274  2.119  2.731  2.835  2.932  3.506  3.6940E+01  4.5419E+01  4.6285E+01
 0.6615706  3.6504 -0.8499  4.6621  7.451  1.125  1.181  0.667  1.216  2.056  2.656  2.758  2.855  3.414  3.6294E+01  4.1776E+01  4.0645E+01
 0.6795626  3.6583 -0.7892  4.6446  7.241  1.073  1.142  0.634  1.152  1.981  2.567  2.666  2.761  3.304  3.5789E+01  3.8672E+01  3.5991E+01
 0.6973596  3.6661 -0.7287  4.6263  7.026  1.011  1.097  0.597  1.083  1.896  2.464  2.561  2.651  3.177  3.6383E+01  3.6966E+01  3.2947E+01
 0.7159452  3.6737 -0.6678  4.6073  6.814  0.941  1.053  0.563  1.024  1.811  2.361  2.455  2.538  3.048  3.6790E+01  3.5173E+01  3.0038E+01
 0.7341494  3.6811 -0.6066  4.5866  6.612  0.865  1.011  0.537  0.979  1.734  2.265  2.356  2.435  2.926  3.6036E+01  3.2477E+01  2.6609E+01
 0.7519815  3.6884 -0.5454  4.5651  6.415  0.782  0.972  0.514  0.945  1.660  2.173  2.259  2.335  2.808  3.5606E+01  3.0322E+01  2.3874E+01
 0.7697554  3.6955 -0.4833  4.5415  6.225  0.698  0.934  0.495  0.916  1.595  2.090  2.173  2.246  2.703  3.5243E+01  2.8415E+01  2.1529E+01
 0.7872248  3.7023 -0.4202  4.5155  6.041  0.621  0.899  0.480  0.891  1.542  2.025  2.104  2.173  2.620  3.5149E+01  2.6872E+01  1.9614E+01
 0.8049042  3.7090 -0.3570  4.4887  5.864  0.549  0.866  0.466  0.873  1.498  1.970  2.048  2.115  2.553  3.5155E+01  2.5517E+01  1.7959E+01
 0.8223796  3.7155 -0.2935  4.4604  5.688  0.481  0.834  0.455  0.856  1.458  1.920  1.996  2.059  2.491  3.4705E+01  2.3952E+01  1.6270E+01
 0.8396096  3.7217 -0.2282  4.4287  5.508  0.421  0.805  0.443  0.839  1.417  1.867  1.941  2.002  2.425  3.4144E+01  2.2444E+01  1.4734E+01
 0.8565237  3.7274 -0.1612  4.3936  5.323  0.368  0.779  0.432  0.822  1.376  1.811  1.883  1.941  2.353  3.4572E+01  2.1669E+01  1.3757E+01
 0.8741819  3.7326 -0.0907  4.3526  5.132  0.323  0.756  0.422  0.807  1.339  1.760  1.829  1.886  2.285  3.4973E+01  2.0910E+01  1.2842E+01
 0.8914967  3.7368 -0.0158  4.3031  4.933  0.287  0.737  0.414  0.793  1.309  1.716  1.784  1.839  2.229  3.4964E+01  1.9953E+01  1.1861E+01
 0.9091455  3.7388  0.0665  4.2372  4.722  0.270  0.729  0.410  0.787  1.294  1.695  1.762  1.817  2.201  3.3335E+01  1.8194E+01  1.0481E+01
 0.9248314  3.7371  0.1457  4.1588  4.528  0.281  0.736  0.413  0.791  1.305  1.711  1.779  1.834  2.221  2.5669E+01  1.3489E+01  7.5667E+00
 0.9348149  3.7316  0.1991  4.0878  4.410  0.325  0.762  0.423  0.807  1.345  1.766  1.836  1.894  2.292  1.5785E+01  8.0801E+00  4.4495E+00
 0.9406165  3.7243  0.2283  4.0324  4.356  0.387  0.797  0.435  0.827  1.394  1.832  1.905  1.967  2.374  9.0590E+00  4.5653E+00  2.4866E+00
 0.9438739  3.7164  0.2429  3.9876  4.338  0.461  0.836  0.447  0.847  1.444  1.896  1.972  2.038  2.453  5.3077E+00  2.6510E+00  1.4348E+00
 0.9459242  3.7084  0.2516  3.9479  4.338  0.540  0.876  0.461  0.869  1.495  1.960  2.040  2.109  2.530  3.7363E+00  1.8556E+00  1.0004E+00
 0.9476102  3.7007  0.2640  3.9052  4.334  0.615  0.913  0.478  0.895  1.551  2.034  2.116  2.187  2.619  3.3520E+00  1.6575E+00  8.9081E-01
 0.9492762  3.6934  0.2892  3.8517  4.303  0.681  0.944  0.496  0.925  1.608  2.111  2.196  2.268  2.714  3.3728E+00  1.6608E+00  8.9000E-01
 0.9509830  3.6877  0.3362  3.7828  4.212  0.724  0.963  0.513  0.954  1.648  2.168  2.256  2.328  2.785  3.2915E+00  1.6141E+00  8.6249E-01
 0.9525677  3.6841  0.3968  3.7082  4.077  0.741  0.969  0.525  0.975  1.666  2.198  2.288  2.358  2.823  2.9829E+00  1.4571E+00  7.7649E-01
 0.9539659  3.6816  0.4636  3.6324  3.921  0.745  0.969  0.535  0.992  1.675  2.216  2.306  2.375  2.845  2.6390E+00  1.2847E+00  6.8291E-01
 0.9552066  3.6799  0.5332  3.5565  3.755  0.748  0.968  0.542  1.004  1.680  2.229  2.321  2.386  2.861  2.3006E+00  1.1165E+00  5.9228E-01
 0.9562665  3.6786  0.6039  3.4811  3.584  0.753  0.971  0.547  1.013  1.687  2.240  2.332  2.398  2.874  1.9731E+00  9.5511E-01  5.0571E-01
 0.9571798  3.6775  0.6737  3.4073  3.414  0.761  0.974  0.550  1.018  1.692  2.249  2.342  2.407  2.885  1.7029E+00  8.2245E-01  4.3478E-01
 0.9579694  3.6762  0.7416  3.3345  3.249  0.774  0.982  0.553  1.023  1.700  2.260  2.353  2.420  2.898  1.4700E+00  7.0860E-01  3.7408E-01
 0.9586498  3.6747  0.8079  3.2626  3.089  0.792  0.992  0.555  1.027  1.711  2.273  2.367  2.436  2.913  1.2711E+00  6.1169E-01  3.2254E-01
 0.9592405  3.6731  0.8726  3.1915  2.933  0.813  1.003  0.558  1.033  1.723  2.289  2.383  2.454  2.931  1.1140E+00  5.3530E-01  2.8197E-01
 0.9597638  3.6712  0.9358  3.1212  2.784  0.836  1.014  0.562  1.040  1.738  2.307  2.402  2.474  2.952  9.9886E-01  4.7935E-01  2.5227E-01
 0.9602394  3.6692  0.9973  3.0519  2.639  0.860  1.027  0.565  1.047  1.754  2.327  2.423  2.498  2.976  8.7899E-01  4.2134E-01  2.2156E-01
 0.9606428  3.6671  1.0575  2.9835  2.499  0.885  1.038  0.570  1.056  1.771  2.349  2.446  2.521  3.002  7.5869E-01  3.6331E-01  1.9091E-01
 0.9609981  3.6649  1.1161  2.9162  2.364  0.911  1.051  0.576  1.066  1.790  2.374  2.471  2.549  3.032  6.5323E-01  3.1254E-01  1.6413E-01
 0.9612961  3.6625  1.1734  2.8492  2.235  0.940  1.066  0.583  1.077  1.811  2.402  2.500  2.579  3.065  5.7245E-01  2.7368E-01  1.4365E-01
 0.9615705  3.6599  1.2286  2.7840  2.111  0.969  1.080  0.590  1.090  1.834  2.431  2.530  2.611  3.101  5.2536E-01  2.5100E-01  1.3169E-01
 0.9618214  3.6574  1.2825  2.7200  1.992  0.999  1.095  0.598  1.104  1.857  2.461  2.562  2.645  3.139  4.9417E-01  2.3595E-01  1.2374E-01
 0.9620647  3.6550  1.3362  2.6569  1.873  1.028  1.109  0.606  1.119  1.879  2.489  2.591  2.675  3.173  6.6531E-01  3.1744E-01  1.6639E-01
 0.9624867  3.6527  1.3892  2.5950  1.757  1.056  1.124  0.615  1.134  1.900  2.516  2.621  2.707  3.208  8.4436E-01  4.0250E-01  2.1083E-01
 0.9629091  3.6506  1.4416  2.5341  1.641  1.083  1.138  0.625  1.149  1.920  2.542  2.649  2.737  3.242  5.6451E-01  2.6887E-01  1.4075E-01
 0.9630512  3.6479  1.4909  2.4743  1.538  1.115  1.154  0.638  1.169  1.947  2.576  2.685  2.774  3.286  2.7431E-01  1.3058E-01  6.8334E-02
 0.9631834  3.6453  1.5393  2.4155  1.438  1.147  1.171  0.651  1.192  1.974  2.609  2.723  2.813  3.330  2.5028E-01  1.1910E-01  6.2314E-02
 0.9633015  3.6426  1.5862  2.3578  1.345  1.179  1.188  0.665  1.217  2.002  2.645  2.762  2.855  3.378  3.0627E-01  1.4570E-01  7.6211E-02
 0.9634896  3.6401  1.6329  2.3013  1.250  1.210  1.204  0.679  1.240  2.030  2.679  2.800  2.895  3.424  3.0727E-01  1.4612E-01  7.6410E-02
 0.9636088  3.6375  1.6784  2.2455  1.160  1.240  1.221  0.692  1.265  2.059  2.715  2.839  2.936  3.471  2.0484E-01  9.7383E-02  5.0913E-02
 0.9636945  3.6348  1.7223  2.1908  1.076  1.272  1.238  0.705  1.289  2.090  2.754  2.880  2.980  3.523  1.5720E-01  7.4715E-02  3.9056E-02
 0.9637660  3.6321  1.7653  2.1370  0.994  1.304  1.254  0.717  1.312  2.122  2.794  2.923  3.024  3.573  1.1650E-01  5.5361E-02  2.8936E-02
 0.9638110  3.6294  1.8075  2.0840  0.914  1.336  1.271  0.727  1.334  2.155  2.834  2.966  3.069  3.624  1.0687E-01  5.0781E-02  2.6539E-02
 0.9638728  3.6268  1.8491  2.0320  0.835  1.370  1.287  0.737  1.354  2.188  2.874  3.008  3.112  3.674  1.1712E-01  5.5641E-02  2.9076E-02
 0.9639281  3.6242  1.8896  1.9810  0.760  1.405  1.303  0.747  1.373  2.221  2.916  3.051  3.157  3.725  1.0694E-01  5.0800E-02  2.6544E-02
 0.9639798  3.6215  1.9294  1.9308  0.687  1.440  1.319  0.757  1.393  2.255  2.958  3.094  3.202  3.776  9.8180E-02  4.6632E-02  2.4364E-02
 0.9640263  3.6189  1.9683  1.8815  0.617  1.474  1.334  0.767  1.413  2.289  3.000  3.138  3.248  3.828  8.8476E-02  4.2018E-02  2.1951E-02
 0.9640683  3.6164  2.0065  1.8330  0.550  1.506  1.349  0.776  1.434  2.325  3.043  3.183  3.295  3.881  8.1585E-02  3.8742E-02  2.0238E-02
 0.9641079  3.6138  2.0440  1.7853  0.484  1.537  1.364  0.786  1.454  2.360  3.087  3.229  3.342  3.935  7.4451E-02  3.5351E-02  1.8466E-02
 0.9641427  3.6113  2.0805  1.7386  0.424  1.565  1.379  0.796  1.476  2.398  3.133  3.277  3.392  3.991  6.7685E-02  3.2135E-02  1.6785E-02
 0.9641755  3.6088  2.1165  1.6927  0.366  1.591  1.393  0.806  1.499  2.436  3.179  3.325  3.442  4.048  6.3184E-02  2.9996E-02  1.5667E-02
 0.9642059  3.6063  2.1517  1.6475  0.310  1.614  1.407  0.816  1.523  2.476  3.227  3.375  3.494  4.107  5.7572E-02  2.7329E-02  1.4273E-02
 0.9642331  3.6037  2.1860  1.6031  0.259  1.638  1.422  0.827  1.549  2.517  3.277  3.427  3.548  4.170  5.3312E-02  2.5306E-02  1.3216E-02
 0.9642592  3.6013  2.2196  1.5595  0.210  1.661  1.437  0.838  1.575  2.559  3.327  3.480  3.603  4.233  4.8980E-02  2.3248E-02  1.2141E-02
 0.9642821  3.5988  2.2526  1.5167  0.165  1.684  1.454  0.851  1.604  2.602  3.378  3.534  3.660  4.298  4.5130E-02  2.1419E-02  1.1185E-02
 0.9643043  3.5964  2.2851  1.4745  0.121  1.706  1.470  0.865  1.633  2.644  3.427  3.588  3.716  4.364  4.3972E-02  2.0869E-02  1.0897E-02
 0.9643261  3.5940  2.3172  1.4329  0.080  1.728  1.488  0.879  1.664  2.688  3.478  3.644  3.773  4.431  4.2206E-02  2.0029E-02  1.0459E-02
 0.9643465  3.5916  2.3486  1.3920  0.041  1.749  1.505  0.892  1.696  2.732  3.530  3.699  3.831  4.499  3.8915E-02  1.8466E-02  9.6422E-03
 0.9643650  3.5893  2.3793  1.3519  0.006  1.768  1.520  0.906  1.730  2.779  3.585  3.758  3.892  4.571  3.5527E-02  1.6858E-02  8.8020E-03
 0.9643821  3.5869  2.4093  1.3125 -0.025  1.787  1.534  0.919  1.764  2.826  3.640  3.818  3.954  4.643  3.2377E-02  1.5363E-02  8.0211E-03
 0.9643974  3.5846  2.4387  1.2739 -0.052  1.803  1.547  0.932  1.800  2.878  3.698  3.881  4.021  4.719  2.9618E-02  1.4053E-02  7.3372E-03
 0.9644117  3.5823  2.4675  1.2359 -0.075  1.819  1.558  0.943  1.837  2.932  3.758  3.946  4.088  4.795  2.7573E-02  1.3082E-02  6.8300E-03
 0.9644249  3.5799  2.4954  1.1987 -0.092  1.831  1.567  0.954  1.877  2.990  3.823  4.015  4.160  4.876  2.5851E-02  1.2265E-02  6.4032E-03
 0.9644375  3.5776  2.5227  1.1620 -0.107  1.842  1.575  0.964  1.916  3.050  3.888  4.085  4.232  4.958  2.4276E-02  1.1517E-02  6.0127E-03
 0.9644492  3.5754  2.5496  1.1261 -0.114  1.847  1.582  0.973  1.957  3.117  3.961  4.161  4.312  5.044  2.2888E-02  1.0858E-02  5.6687E-03
 0.9644604  3.5731  2.5760  1.0906 -0.120  1.852  1.589  0.980  1.998  3.183  4.032  4.237  4.391  5.128  2.1301E-02  1.0105E-02  5.2755E-03
 0.9644705  3.5708  2.6014  1.0560 -0.113  1.849  1.595  0.987  2.043  3.261  4.114  4.323  4.481  5.221  1.9876E-02  9.4291E-03  4.9223E-03
 0.9644803  3.5686  2.6265  1.0220 -0.106  1.846  1.600  0.994  2.087  3.338  4.196  4.409  4.570  5.313  1.8880E-02  8.9563E-03  4.6754E-03
 0.9644894  3.5663  2.6510  0.9885 -0.091  1.837  1.604  1.000  2.134  3.421  4.284  4.500  4.665  5.411  1.7756E-02  8.4229E-03  4.3969E-03
 0.9644981  3.5641  2.6751  0.9555 -0.074  1.826  1.608  1.006  2.181  3.505  4.372  4.592  4.761  5.509  1.6743E-02  7.9421E-03  4.1458E-03
 0.9645061  3.5619  2.6986  0.9232 -0.052  1.813  1.612  1.013  2.231  3.591  4.463  4.687  4.859  5.612  1.5375E-02  7.2930E-03  3.8070E-03
 0.9645134  3.5597  2.7214  0.8916 -0.026  1.797  1.615  1.019  2.281  3.680  4.557  4.785  4.960  5.717  1.4476E-02  6.8665E-03  3.5843E-03
 0.9645206  3.5575  2.7439  0.8604  0.001  1.781  1.619  1.026  2.332  3.768  4.650  4.881  5.060  5.823  1.3778E-02  6.5353E-03  3.4113E-03
 0.9645272  3.5554  2.7659  0.8298  0.028  1.763  1.622  1.033  2.383  3.856  4.742  4.977  5.159  5.931  1.3093E-02  6.2103E-03  3.2417E-03
 0.9645337  3.5532  2.7876  0.7995  0.054  1.745  1.625  1.039  2.433  3.943  4.833  5.071  5.257  6.038  1.2422E-02  5.8922E-03  3.0756E-03
 0.9645396  3.5511  2.8088  0.7699  0.080  1.727  1.628  1.047  2.483  4.027  4.922  5.165  5.353  6.150  1.1589E-02  5.4967E-03  2.8691E-03
 0.9645453  3.5490  2.8295  0.7408  0.107  1.710  1.630  1.053  2.532  4.111  5.011  5.257  5.449  6.263  1.1136E-02  5.2818E-03  2.7569E-03
